DSP_project,Soil,Site_Field_ID,PedonID,trt,Label_full,Label,Internal,Internal label,internal Plot,DSP_Pedon,Pedon_Num,DSP_Plot_ID,DSP_Pedon_ID,layer_no,hzdesg,hrzdep_t,hrzdep_b,LayerID,DSP_sample_ID,Sand%,Silt%,Clay%,Texture,Bulk_Density,alt_BD,Water_Content,SOC_pct,TN_pct,KSSL_WSA,ARS_AggStab_MWD,ARS_AggStab_TotalWS,ARS_WS_2-8,ARS_WS_.5-2,ARS_WS_250-250,ARS_WS_53-250,EC,pH,Soil_Respiration,Bglucosidase,Bglucosaminidase,Alkaline Phosphatase,Acid Phosphatase,Phosphodiesterase,Arylsulfatase,POX_C,ACE,WEOC (mg/kg),WEON (mg/kg), KSSL_LabSampleNo,PLFA_ID
Texas A&M,Pullman,TX-375-SWSHA,TX-375-SWSHA_7-9-TXHP_9,No-till,SHM - no-till,SHM,X,TX-375-SWSHA-09-B-05152018,X,TXHP_9,3,NT-1,NT-1-3,2,,5,10,,NT-1-3-2,,,,clay loam,1.55,1.55,0.0766,,,,3.06,96.2,,,,,,,,7.35,5.69,133.4,3.76,,11.32,368,,33.18,17.53,192014,TX-375-SWSHA-09-B-05152018
Texas A&M,Pullman,TX-375-SWSHA,TX-375-SWSHA_7-9-TXHP_9,No-till,SHM - no-till,SHM,X,TX-375-SWSHA-09-C-05152018,X,TXHP_9,3,NT-1,NT-1-3,3,,10,22,,NT-1-3-3,,,,clay loam,1.3,1.3,0.1432,,,,3.78,98.9,,,,,,,,2.14,0,50.24,0,,21.67,269,,18.96,11.78,192015,TX-375-SWSHA-09-C-05152018
Texas A&M,Pullman,TX-375-SWSHA,TX-375-SWSHA_7-9-TXHP_9,No-till,SHM - no-till,SHM,X,TX-375-SWSHA-09-D-05152018,X,TXHP_9,3,NT-1,NT-1-3,4,,22,58,,NT-1-3-4,,,,clay loam,1.67,1.67,0.1975,,,,2.42,95.1,,,,,,,,0,0,23.5,2.21,,0,282,,23.31,13.01,,TX-375-SWSHA-09-D-05152018
WashingtonState,Palouse,CK,PSLASP2,continuous no-till (hoe-type opener),SHM - no-till,SHM,CK-1A-ASP2,ASP,2,CK-1A-ASP2,1,ASP2,ASP2-1,1,Ap1a,0,5,,ASP2-1-1,,,,,0.76,0.76,4.340636627,2.8592,0.19453,33.64,4.143359638,,1.02,8.41,12.44251426,36.7,0.44,4.92,302.3,92.32492971,49.98644567,11.3304166,11.3955559,3.332918425,2.971055524,530.8,7492.9,,,195704,WA-075-SW-CK-1A-ASP2-1-P1-0_5-2018
WashingtonState,Palouse,CK,PSLASP2,continuous no-till (hoe-type opener),SHM - no-till,SHM,CK-1A-ASP2,ASP,2,CK-1A-ASP2,1,ASP2,ASP2-1,2,Ap1b,5,10,,ASP2-1-2,,,,,0.98,0.98,5.366464815,2.1884,0.16226,28.06,4.031739063,,0.99,5.71,13.84593236,34,0.34,4.86,336.5,19.28753963,34.14606148,41.67016467,14.52105928,33.98543855,10.00942951,370,5806.5,,,195705,WA-075-SW-CK-1AASP2-2-P1-5_10-2018
WashingtonState,Palouse,CK,PSLASP2,continuous no-till (hoe-type opener),SHM - no-till,SHM,CK-1A-ASP2,ASP,2,CK-1A-ASP2,1,ASP2,ASP2-1,3,Ap2,10,29,,ASP2-1-3,,,,,1.35,1.35,8.770030316,1.8814,0.13951,33.56,2.324196393,,0.57,11.7,21.43991424,39.4,0.26,5.68,319.4,62.38330053,6.221847173,18.69457857,95.12056811,6.510243466,22.34240583,205.9,4634.8,,,195706,WA-075-SW-CK1AASP2-3-P1-10_29-2018
WashingtonState,Palouse,CK,PSLASP2,continuous no-till (hoe-type opener),SHM - no-till,SHM,CK-1A-ASP2,ASP,2,CK-1A-ASP2,1,ASP2,ASP2-1,4,A,29,65,,ASP2-1-4,,,,,1.18,1.18,10.23417173,1.4542,0.11498,15.4,0.420305284,,0.1,7.82,22.19636352,36,0.23,6.68,319.4,88.09193418,-2.546637,19.37496746,6.953981081,3.738044742,92.51517417,31.5,3387.8,,,195707,WA-075-SW-CK1AASP2-4-P1-29_65-2018
WashingtonState,Palouse,CK,PSLASP2,continuous no-till (hoe-type opener),SHM - no-till,SHM,CK-1A-ASP2,ASP,2,CK-1A-ASP2,1,ASP2,ASP2-1,5,AB,65,88,,ASP2-1-5,,,,,1.09,1.09,9.910694838,0.98112,0.08516,16.06,0.661612089,,0.16,11.18,21.51830388,34.1,0.26,7.11,319.4,36.74369553,43.03034891,4.150786722,61.84590536,2.956859262,1.589698201,515.5,1433.9,,,195708,WA-075-SW-CK1AASP25-P1-65_88-2018
WashingtonState,Palouse,CK,PSLASP2,continuous no-till (hoe-type opener),SHM - no-till,SHM,CK-1A-ASP2,ASP,2,CK-1A-ASP2,1,ASP2,ASP2-1,6,Bw1,88,122,,ASP2-1-6,,,,,,1.2,13.2,0.72931,0.06923,33.16,2.544457019,,0.63,29.55,26.06958768,24.5,0.34,7.17,325.1,14.99850282,24.70965371,30.82646212,100.0073551,0.641352992,6.322345088,225.7,836.6,,,,
WashingtonState,Palouse,CK,PSLASP2,continuous no-till (hoe-type opener),SHM - no-till,SHM,CK-1B-ASP2,ASP,2,CK-1B-ASP2,2,ASP2,ASP2-2,1,Ap1a,0,5,,ASP2-2-1,,,,,0.51,0.51,4.782790309,2.6852,0.1982,19.28,1.953784821,,0.48,5.17,9.55272115,48.6,0.44,5.22,330.8,26.66499426,46.26058723,2.676721994,96.84619903,6.288661121,12.30296086,224.9,5716,,,195709,WA-075-SW-CK1B-ASP2-7-P2-0_5-2018
WashingtonState,Palouse,CK,PSLASP2,continuous no-till (hoe-type opener),SHM - no-till,SHM,CK-1B-ASP2,ASP,2,CK-1B-ASP2,2,ASP2,ASP2-2,2,Ap1b,5,10,,ASP2-2-2,,,,,0.65,0.65,5.289567217,2.5545,0.18868,21.26,1.138928604,,0.28,5.7,4.509083348,48.7,0.36,5.07,353.7,42.12026841,0.430357072,35.16510989,110.7618132,100.9583899,33.75015418,21.1,6528.4,,,195710,WA-075-SW-CK1B-ASP2-8-P2-5_10-2018
WashingtonState,Palouse,CK,PSLASP2,continuous no-till (hoe-type opener),SHM - no-till,SHM,CK-1B-ASP2,ASP,2,CK-1B-ASP2,2,ASP2,ASP2-2,3,Ap2,10,32,,ASP2-2-3,,,,,1.09,1.09,10.13186813,1.4813,0.13748,56.7,15.3718262,,3.79,17.39,16.20133181,30.3,0.31,6.04,336.5,12.30108423,-3.311378228,55.64189985,5.987081481,5.394087349,11.89257961,11.1,3032.1,,,195711,WA-075-SW-CK1BASP2-9-P2-10_32-2018
WashingtonState,Palouse,CK,PSLASP2,continuous no-till (hoe-type opener),SHM - no-till,SHM,CK-1B-ASP2,ASP,2,CK-1B-ASP2,2,ASP2,ASP2-2,4,A,32,77,,ASP2-2-4,,,,,1.04,1.04,10.84442505,0.96083,0.09892,58.98,4.959905106,,1.22,16.12,22.27297636,35.5,0.29,6.56,330.8,16.11602091,12.57455585,2.777465592,68.63833597,13.71389457,22.7629893,36.2,1697,,,195712,WA-075-SW-CK1BASP2-9-P2-32_77-2018
WashingtonState,Palouse,CK,PSLASP2,continuous no-till (hoe-type opener),SHM - no-till,SHM,CK-1B-ASP2,ASP,2,CK-1B-ASP2,2,ASP2,ASP2-2,5,AB,77,98,,ASP2-2-5,,,,,1.2,1.2,12.4024091,0.49108,0.06489,30.17,4.026433387,,0.99,11.81,23.72088373,33.9,0.7,7.05,325.1,125.9189001,5.252938613,95.20729276,21.12577968,33.95699867,1.631093047,482.1,966.9,,,195713,WA-075-SW-CK1BASP2-9-P2-77_98-2018
WashingtonState,Palouse,CK,PSLASP2,continuous no-till (hoe-type opener),SHM - no-till,SHM,CK-1B-ASP2,ASP,2,CK-1B-ASP2,2,ASP2,ASP2-3,6,Bw1,98,122,,ASP2-3-6,,,,,,1.2,16.444,0.28,0.0526,1.84,0.442760976,,0.11,2.38,16.49874207,45.6,0.7,7.39,336.5,81.47481322,6.780127293,100.8990011,5.792982527,2.401269956,1.793428977,588.9,390.7,,,,
WashingtonState,Palouse,CK,PSLASP2,continuous no-till (hoe-type opener),SHM - no-till,SHM,CK-1C-ASP2,ASP,2,CK-1C-ASP2,3,ASP2,ASP2-3,1,Ap1a,0,5,,ASP2-3-1,,,,,0.66,0.66,4.527518172,2.3962,0.18069,19.62,0.99954859,,0.25,4.4,4.238054102,39.5,0.78,5.55,365.1,53.53384999,136.0864456,4.779400841,93.4795374,7.162067355,27.78779407,181,5982.7,,,195714,WA-075-SW-CK1C-ASP2-13-P3-0_5-2018
WashingtonState,Palouse,CK,PSLASP2,continuous no-till (hoe-type opener),SHM - no-till,SHM,CK-1C-ASP2,ASP,2,CK-1C-ASP2,3,ASP2,ASP2-3,2,Ap1b,5,10,,ASP2-3-2,,,,,0.83,0.83,4.121162168,2.7359,0.19725,28.94,3.376645934,,0.83,6.94,11.3609458,38.5,0.49,5.39,348,41.53201848,3.472295263,3.685572028,41.15119938,0.71505161,10.25391037,195.2,8081,,,195715,WA-075-SW-CK1CASP2-14-P3-5_10-2018
WashingtonState,Palouse,CK,PSLASP2,continuous no-till (hoe-type opener),SHM - no-till,SHM,CK-1C-ASP2,ASP,2,CK-1C-ASP2,3,ASP2,ASP2-3,3,Ap2,10,39,,ASP2-3-3,,,,,1.18,1.18,5.056414542,2.319,0.17358,21.61,7.468526846,,1.84,10.05,11.53003279,60.9,0.47,5.64,342.3,19.44493347,56.27711842,20.96794069,63.26379018,2.079553314,11.39221806,264.7,6852.7,,,195716,WA-075-SW-CK1CASP215-P3-10_39-2018
WashingtonState,Palouse,CK,PSLASP2,continuous no-till (hoe-type opener),SHM - no-till,SHM,CK-1C-ASP2,ASP,2,CK-1C-ASP2,3,ASP2,ASP2-3,4,A,39,64,,ASP2-3-4,,,,,1.28,1.28,8.524448291,1.541,0.13712,49.2,12.82699195,,3.16,17.08,19.01840491,43.4,0.55,6.32,336.5,39.32244273,13.32581422,-2.039566884,16.5043802,18.09919779,87.28638684,150.8,4209.9,,,195717,WA-075-SW-CK1CASP216-P3-39_64-2018
WashingtonState,Palouse,CK,PSLASP2,continuous no-till (hoe-type opener),SHM - no-till,SHM,CK-1C-ASP2,ASP,2,CK-1C-ASP2,3,ASP2,ASP2-3,5,AB,64,89,,ASP2-3-5,,,,,1.07,1.07,9.932181142,0.76323,0.08921,58.66,3.712086629,,0.91,19.29,22.93509735,32.8,0.55,6.86,330.8,19.49525242,-0.841610487,2.991545023,55.07418625,2.276515064,28.68043679,184.8,1557.1,,,195718,WA-075-SW-CK1CASP217-P3-64_89-2018
WashingtonState,Palouse,CK,PSLASP2,continuous no-till (hoe-type opener),SHM - no-till,SHM,CK-1C-ASP2,ASP,2,CK-1C-ASP2,3,ASP2,ASP2-3,6,Bw1,89,108,,ASP2-3-6,,,,,,1.2,11.98934281,0.39041,0.05755,17.46,0.117961866,,0.03,2.98,16.76392828,44.4,1.01,7.49,319.4,110.7666925,66.34841507,19.46017579,75.2756069,2.66513365,28.11032479,240,867.5,,,,WA-075-SW-CK1CASP218P3-89_108-2018
WashingtonState,Palouse,CK,PSLASP2,continuous no-till (hoe-type opener),SHM - no-till,SHM,CK-1C-ASP2,ASP,2,CK-1C-ASP2,3,ASP2,ASP2-3,7,Bw2,108,122,,ASP2-3-7,,,,,,0.79,13.5828,0.52572,0.06349,46.17,1.017937489,,0.25,24.05,26.4043034,28.4,1.35,7.86,319.4,118.4715537,180.4935641,16.41502166,111.5281473,5.392136918,48.23507965,575,589.8,,,,
WashingtonState,Palouse,CK,PSLBAU1,conventional tillage,BAU,BAU,CK-2A-BAU9,BAU,9,CK-2A-BAU9,1,BAU9,BAU9-1,1,Ap1a,0,5,,BAU9-1-1,,,,,0.79,0.79,4.5100451,1.4886,0.12304,21.76,1.939003696,,0.48,3.63,7.722640815,29,0.39,5.58,325.1,545.3756475,1012.002893,1012.002893,800.4740205,2638.992267,857.132712,178.4,4599.8,,,195750,WA-075-SW-CK-2A-BAU9-1-P1-0_5-18
WashingtonState,Palouse,CK,PSLBAU1,conventional tillage,BAU,BAU,CK-2A-BAU9,BAU,9,CK-2A-BAU9,1,BAU9,BAU9-1,2,Ap1b,5,10,,BAU9-1-2,,,,,0.75,0.75,4.729166667,1.3078,0.11437,23.88,2.105113183,,0.52,2.91,8.104648884,40.4,0.36,5.35,342.3,591.8856592,2468.208703,2468.208703,446.4727833,1734.056483,850.795956,133.1,4082.8,,,195751,WA-075-SW-CK-2A-BAU9-2-P1-5_10-18
WashingtonState,Palouse,CK,PSLBAU1,conventional tillage,BAU,BAU,CK-2A-BAU9,BAU,9,CK-2A-BAU9,1,BAU9,BAU9-1,3,Ap2,10,33,,BAU9-1-3,,,,,1.31,1.31,6.93725409,1.1747,0.09216,29.63,20.81330373,,5.13,7.47,18.01384296,39.8,0.26,6.24,325.1,1115.4805,1401.948786,1401.948786,467.9849633,661.9830257,1077.356841,48.9,2647.2,,,195752,WA-075-SW-CK-2A-BAU9-3-P1-10_33-18
WashingtonState,Palouse,CK,PSLBAU1,conventional tillage,BAU,BAU,CK-2A-BAU9,BAU,9,CK-2A-BAU9,1,BAU9,BAU9-1,4,A,33,68,,BAU9-1-4,,,,,1.2,1.2,7.560355781,0.94565,0.08753,20.54,1.062325694,,0.26,12.36,20.83971572,38.6,0.26,6.96,342.3,30.39839744,27.96103981,-1.806710491,14.82642484,92.15505488,29.3285452,15.1,1091.9,,,195753,WA-075-SW-CK-2A-BAU9-4-P1-33_68-18
WashingtonState,Palouse,CK,PSLBAU1,conventional tillage,BAU,BAU,CK-2A-BAU9,BAU,9,CK-2A-BAU9,1,BAU9,BAU9-1,5,AB,68,89,,BAU9-1-5,,,,,1.48,1.48,11.64126353,0.61908,0.05915,9.1,0.713393964,,0.18,2.68,14.26171611,23.4,0.29,7.38,325.1,32.05517634,75.3894961,-1.942046027,4.041558397,60.70312643,29.15591903,3.2,1060.4,,,195754,WA-075-SW-CK-2A-BAU9-5-P1-68_89-18
WashingtonState,Palouse,CK,PSLBAU1,conventional tillage,BAU,BAU,CK-2A-BAU9,BAU,9,CK-2A-BAU9,1,BAU9,BAU9-1,6,Bw1,89,106,,BAU9-1-6,,,,,1.24,1.24,12.24671565,0.37446,0.04619,3.83,0.468529427,,0.12,3.81,15.46515022,46.5,0.31,7.49,365.1,50.36549491,40.72635732,1.003806524,4.702748335,23.34070776,36.56712459,7.3,922.1,,,,WA-075-SW-CK-2A-BAU9-6P1-89_106-18
WashingtonState,Palouse,CK,PSLBAU1,conventional tillage,BAU,BAU,CK-2A-BAU9,BAU,9,CK-2A-BAU9,1,BAU9,BAU9-1,7,Bw2,106,122,,BAU9-1-7,,,,,1.26,1.26,13.343,0.22639,0.03273,2.88,11.40315414,,2.82,8.25,9.95916343,15.9,0.29,7.75,365.1,41.46001526,97.11020147,-0.991498054,5.89776016,6.065319502,35.02573338,0,4537.4,,,,
WashingtonState,Palouse,CK,PSLBAU1,conventional tillage,BAU,BAU,CK-2B-BAU9,BAU,9,CK-2B-BAU9,2,BAU9,BAU9-2,1,Ap1a,0,5,,BAU9-2-1,,,,,0.7,0.7,4.245671888,1.5816,0.12801,20.36,0.390088499,,0.1,4.94,9.3848,7.8,0.52,5.71,245.3,137.0165618,52.63690862,3.715893793,4.402069622,12.68997837,53.50453477,203,4395.1,,,195755,WA-075-SW-CK-2B-BAU9-8-P2-0_5-18
WashingtonState,Palouse,CK,PSLBAU1,conventional tillage,BAU,BAU,CK-2B-BAU9,BAU,9,CK-2B-BAU9,2,BAU9,BAU9-2,2,Ap1b,5,10,,BAU9-2-2,,,,,0.88,0.88,5.286343612,1.5013,0.12264,18.21,1.331893954,,0.33,11.01,17.4128,27.9,0.31,5.59,245.3,42.98433828,18.28301711,23.25524801,11.08751766,72.77681216,66.12267951,180.6,2058.4,,,195756,WA-075-SW-CK-2B-BAU9-9-P2-5_10-18
WashingtonState,Palouse,CK,PSLBAU1,conventional tillage,BAU,BAU,CK-2B-BAU9,BAU,9,CK-2B-BAU9,2,BAU9,BAU9-2,3,Ap2,10,31,,BAU9-2-3,,,,,1.38,1.38,5.788590604,1.1734,0.0983,24.33,5.353326525,,1.32,15.69,22.8168,41.8,0.23,6.17,262.4,79.13602426,20.6832864,58.35022298,44.06044776,28.95164883,40.63430915,218.7,1230.6,,,195757,WA-075-SW-CK-2B-BAU9-10P2-10_31-18
WashingtonState,Palouse,CK,PSLBAU1,conventional tillage,BAU,BAU,CK-2B-BAU9,BAU,9,CK-2B-BAU9,2,BAU9,BAU9-2,4,A,31,60,,BAU9-2-4,,,,,1.09,1.09,8.957478955,0.86227,0.09369,39.23,10.46761842,,2.58,20.34,23.9784,25.5,0.13,7.12,268.1,31.50816717,11.68267259,5.121209482,4.833100572,46.99384547,41.27441279,145.5,784.8,,,195758,WA-075-SW-CK-2B-BAU9-11-P231_60-18
WashingtonState,Palouse,CK,PSLBAU1,conventional tillage,BAU,BAU,CK-2B-BAU9,BAU,9,CK-2B-BAU9,2,BAU9,BAU9-2,5,AB,60,83,,BAU9-2-5,,,,,0.69,0.69,10.86381666,0.57909,0.07561,13.83,1.15283799,,0.28,7.5,18.6028,27.2,0.23,7.45,256.7,28.43726738,28.7227533,-2.144296472,4.608010776,8.987474133,54.32608485,78.8,935.2,,,195759,WA-075-SW-CK-2B-BAU9-12P2-60_83-18
WashingtonState,Palouse,CK,PSLBAU1,conventional tillage,BAU,BAU,CK-2B-BAU9,BAU,9,CK-2B-BAU9,2,BAU9,BAU9-2,6,Bw1,83,103,,BAU9-2-6,,,,,1.3,1.3,11.29597198,0.56826,0.06523,11.08,8.833056,,2.19,5.57,8.3292,34.6,0.7,7.46,262.4,45.49659197,98.62453244,4.699118364,4.828428885,42.83238068,29.75419918,0,1584.7,,,,WA-075-SW-CK-2BBAU9-13P2-83_102-18
WashingtonState,Palouse,CK,PSLBAU1,conventional tillage,BAU,BAU,CK-2B-BAU9,BAU,9,CK-2B-BAU9,2,BAU9,BAU9-2,7,Bw2,103,122,,BAU9-2-7,,,,,1.13,1.13,12.57,0.42772,0.05579,27.21,1.233008,,0.31,5.31,10.4324,41.8,0.49,7.68,268.1,17.82664896,30.55595898,-0.576528838,11.90008834,28.41044657,50.03377585,0,5377.9,,,,
WashingtonState,Palouse,CK,PSLBAU1,conventional tillage,BAU,BAU,CK-2C-BAU9,BAU,9,CK-2C-BAU9,3,BAU9,BAU9-3,1,Ap1a,0,5,,BAU9-3-1,,,,,0.99,0.99,4.709314441,1.6908,0.13449,15.58,15.03706309,,3.72,20.1,18.674,18.9,0.62,5.63,325.1,39.39446615,79.35439187,0.552317942,7.882867476,14.58935873,58.75764805,27.9,5128.6,,,195760,WA-075-SW-CK-2C-BAU9-15-P3-0_5-18
WashingtonState,Palouse,CK,PSLBAU1,conventional tillage,BAU,BAU,CK-2C-BAU9,BAU,9,CK-2C-BAU9,3,BAU9,BAU9-3,2,Ap1b,5,10,,BAU9-3-2,,,,,0.87,0.87,5.601659751,1.5988,0.1354,18.78,9.316705045,,2.3,22.32,25.5524,26.2,0.52,5.47,279.5,30.3239794,76.0060321,-0.136368262,15.03256938,59.22513239,41.73750536,152,4241.6,,,195761,WA-075-SW-CK-2C-BAU9-16-P3-5_10-18
WashingtonState,Palouse,CK,PSLBAU1,conventional tillage,BAU,BAU,CK-2C-BAU9,BAU,9,CK-2C-BAU9,3,BAU9,BAU9-3,3,Ap2,10,30,,BAU9-3-3,,,,,,1,7.412914189,1.3883,0.10414,44.59,25.0584423,,6.19,19.39,21.21,9.9,0.62,5.54,319.4,23.92689141,43.73501391,1.211986833,3.301922886,33.73525596,29.03413176,144.9,2352.4,,,195762,WA-075-SW-CK-2C-BAU9-17P3-10_31-18
WashingtonState,Palouse,CK,PSLBAU1,conventional tillage,BAU,BAU,CK-2C-BAU9,BAU,9,CK-2C-BAU9,3,BAU9,BAU9-3,4,A,30,59,,BAU9-3-4,,,,,,1,8.444635933,1.1153,0.10618,34.09,1.402036368,,0.35,7.69,16.316,36.3,0.86,6.53,330.8,28.87182534,26.43733318,-1.05430119,5.588157491,46.82521974,49.26485489,85.8,2988.6,,,195763,WA-075-SW-CK-2C-BAU9-18P3-31_60-18
WashingtonState,Palouse,CK,PSLBAU1,conventional tillage,BAU,BAU,CK-2C-BAU9,BAU,9,CK-2C-BAU9,3,BAU9,BAU9-3,5,AB,59,86,,BAU9-3-5,,,,,1.15,1.15,10.71116928,0.64053,0.07371,15.46,2.994104713,,0.74,4.84,15.0464,38.7,0.6,7.45,308,20.79241748,63.18456711,3.397212587,13.55952291,55.27532526,42.10475276,6.2,1466.6,,,195764,WA-075-SW-CK-2C-BAU9-19P3-60_83-18
WashingtonState,Palouse,CK,PSLBAU1,conventional tillage,BAU,BAU,CK-2C-BAU9,BAU,9,CK-2C-BAU9,3,BAU9,BAU9-3,6,Bw1,86,102,,BAU9-3-6,,,,,,1.2,10.76005303,0.48216,0.05863,6.71,1.229776,,0.3,14.53,26.546,34.8,0.81,7.52,290.9,15.43328627,69.50313861,65.69392425,15.9767709,4.635806547,28.25993007,0,1550,,,,WA-075-SW-CK-2CBAU9-20P3-83_102-18
WashingtonState,Palouse,CK,PSLBAU1,conventional tillage,BAU,BAU,CK-2C-BAU9,BAU,9,CK-2C-BAU9,3,BAU9,BAU9-3,7,Bw2,102,122,,BAU9-3-7,,,,,,1.2,11.023,0.2709,0.03326,6.96,1.221696,,0.3,5.9,18.438,36.6,0.88,7.78,273.8,13.4188733,135.2828359,-1.272963771,28.67956484,44.38220062,29.25129898,0,727.6,,,,
WashingtonState,Palouse,JEA,PSLASP10,continuous no-till,SHM - no-till,SHM,JEA-1A-ASP10,ASP,10,JEA-1A-ASP10,1,ASP10,ASP10-1,1,Ap1a,0,5,,ASP10-1-1,,,,,,0.8,4.986438556,2.18,0.15838,55.63,1.810656287,,0.45,14.1,10.822,22.5,0.47,5.54,171.1,66.3937741,54.81251018,-0.790964449,8.082001258,85.54757649,5.932349045,343.3,6849,,,195765,WA-075-SW-JEA-1A-ASP10-1-0_5-2018
WashingtonState,Palouse,JEA,PSLASP10,continuous no-till,SHM - no-till,SHM,JEA-1A-ASP10,ASP,10,JEA-1A-ASP10,1,ASP10,ASP10-1,2,Ap1b,5,10,,ASP10-1-2,,,,,,0.8,6.055508831,1.37,0.12789,26.15,1.334189263,,0.33,8.84,12.2544,17.2,0.29,5.71,114.1,27.13115103,106.7077465,-1.23762828,57.91476028,67.52164974,93.84707373,138.2,4070.8,,,195766,WA-075-SW-JEA-1A-ASP10-2-5_10-2018
WashingtonState,Palouse,JEA,PSLASP10,continuous no-till,SHM - no-till,SHM,JEA-1A-ASP10,ASP,10,JEA-1A-ASP10,1,ASP10,ASP10-1,3,Ap2,10,33,,ASP10-1-3,,,,,1.11,1.11,8.471690081,1.12,0.10624,21.07,2.079554601,,0.51,4.09,13.564,43.8,0.31,6.7,97,77.28267586,-0.860057856,2.656195968,5.859979175,68.20873061,26.107145,91.1,2837.1,,,195767,WA-075-SW-JEA-1A-ASP10-3-10_33-18
WashingtonState,Palouse,JEA,PSLASP10,continuous no-till,SHM - no-till,SHM,JEA-1A-ASP10,ASP,10,JEA-1A-ASP10,1,ASP10,ASP10-1,4,A,33,60,,ASP10-1-4,,,,,1.03,1.03,12.06320944,0.48,0.0694,13.27,0.449638835,,0.11,4.27,10.23,47.4,0.36,7.59,108.4,109.0248151,12.28768163,3.377892903,68.06414186,76.81203152,15.1462653,1.3,1246.6,,,195768,WA-075-SW-JEA-1A-ASP10-4-33_60-18
WashingtonState,Palouse,JEA,PSLASP10,continuous no-till,SHM - no-till,SHM,JEA-1A-ASP10,ASP,10,JEA-1A-ASP10,1,ASP10,ASP10-1,5,AB,60,82,,ASP10-1-5,,,,,1.07,1.07,12.63489209,0.36,0.05449,8.89,0.65259913,,0.16,2.9,9.6388,51.9,0.29,7.75,91.3,84.88314419,112.4953443,11.28983841,14.60294429,0.648131353,10.57516667,4.2,1138.3,,,195769,WA-075-SW-JEA-1A-ASP10-5-60_82-18
WashingtonState,Palouse,JEA,PSLASP10,continuous no-till,SHM - no-till,SHM,JEA-1A-ASP10,ASP,10,JEA-1A-ASP10,1,ASP10,ASP10-1,6,Bw1,82,106,,ASP10-1-6,,,,,0.98,0.98,13.63329584,0.28,0.04821,10.05,0.465093955,,0.11,0.63,1.993888342,35.7,0.39,7.96,119.8,40.02480219,22.78730739,8.692041252,33.19207165,55.25212701,1.588650334,0,770.6,,,,WA-075-SW-JEA-1A-ASP10-6-82_106-18
WashingtonState,Palouse,JEA,PSLASP10,continuous no-till,SHM - no-till,SHM,JEA-1A-ASP10,ASP,10,JEA-1A-ASP10,1,ASP10,ASP10-1,7,Bw2,106,122,,ASP10-1-7,,,,,1.41,1.41,14.244,0.17,0.05166,4.6,16.138848,,3.96,2.93,5.6648,38.4,0.52,8.12,97,47.9168684,109.0492237,-1.7800433,4.629840671,60.72569834,6.054719326,0,858.8,,,,
WashingtonState,Palouse,JEA,PSLASP10,continuous no-till,SHM - no-till,SHM,JEA-1B-ASP10,ASP,10,JEA-1B-ASP10,2,ASP10,ASP10-2,1,Ap1a,0,5,,ASP10-2-1,,,,,,0.8,4.660754795,1.63,0.12911,25.3,1.051020279,,0.26,3.14,4.3668,35.3,0.36,7.56,159.7,46.03036345,80.90404078,-2.118387896,53.27901,71.42320912,2.458579628,181.8,3679.6,,,195770,WA-075-SW-JEA-1B-ASP10-8-0_10-18
WashingtonState,Palouse,JEA,PSLASP10,continuous no-till,SHM - no-till,SHM,JEA-1B-ASP10,ASP,10,JEA-1B-ASP10,2,ASP10,ASP10-2,2,Ap1b,5,10,,ASP10-2-2,,,,,,0.8,5.419029616,1.17,0.10698,15.38,2.557539739,,0.63,3.28,6.9472,38.5,0.68,7.75,114.1,19.61264438,45.30254424,14.9352548,65.6002461,14.3534125,29.31843124,152.2,3371,,,195771,WA-075-SW-JEA-1B-ASP10-9-5_10-18
WashingtonState,Palouse,JEA,PSLASP10,continuous no-till,SHM - no-till,SHM,JEA-1B-ASP10,ASP,10,JEA-1B-ASP10,2,ASP10,ASP10-2,3,Ap2,10,32,,ASP10-2-3,,,,,1.1,1.1,7.773471146,1,0.09272,17.39,0.624217198,,0.15,3.97,11.7548,40.4,0.6,8.39,125.5,41.96055648,7.417655908,25.31373924,4.915751276,60.78346007,36.85538126,71.6,1343.6,,,195772,WA-075-SW-JEA-1B-ASP10-10-10_33-18
WashingtonState,Palouse,JEA,PSLASP10,continuous no-till,SHM - no-till,SHM,JEA-1B-ASP10,ASP,10,JEA-1B-ASP10,2,ASP10,ASP10-2,4,A,32,55,,ASP10-2-4,,,,,1.23,1.23,9.164882227,0.44,0.05901,22.21,1.784532911,,0.44,6.62,18.654,38.5,0.49,8.46,131.2,70.29272007,90.89659285,17.61587898,34.68347271,5.570659142,31.11524368,15,633,,,195773,WA-075-SW-JEA-1B-ASP10-11-33_60-18
WashingtonState,Palouse,JEA,PSLASP10,continuous no-till,SHM - no-till,SHM,JEA-1B-ASP10,ASP,10,JEA-1B-ASP10,2,ASP10,ASP10-2,5,AB,55,84,,ASP10-2-5,,,,,1.06,1.06,9.794938918,0.23,0.05386,10.28,4.507178032,,1.11,7.59,17.4428,8.5,0.52,8.48,119.8,58.77853585,8.234624482,-1.277673064,107.4640591,135.3657661,12.15060922,16,1295.8,,,195774,WA-075-SW-JEA-1B-ASP10-12-60_82-18
